data,id_residencia,bairro,consumo_kwh
2024-05-31,1004,Zona Leste,24.13
2024-06-01,1004,Zona Leste,34.29
2024-06-02,1004,Zona Leste,26.93
2024-06-03,1004,Zona Leste,16.73
2024-06-04,1004,Zona Leste,29.0
2024-06-05,1004,Zona Leste,28.14
2024-06-06,1004,Zona Leste,19.9
2024-06-07,1004,Zona Leste,23.98
2024-06-08,1004,Zona Leste,27.84
2024-06-09,1004,Zona Leste,35.34
2024-06-10,1004,Zona Leste,28.11
2024-06-11,1004,Zona Leste,28.43
2024-06-12,1004,Zona Leste,22.27
2024-06-13,1004,Zona Leste,24.58
2024-06-14,1004,Zona Leste,21.71
2024-06-15,1004,Zona Leste,28.39
2024-06-16,1004,Zona Leste,20.49
2024-06-17,1004,Zona Leste,35.59
2024-06-18,1004,Zona Leste,23.82
2024-06-19,1004,Zona Leste,20.05
2024-06-20,1004,Zona Leste,27.95
2024-06-21,1004,Zona Leste,23.98
2024-06-22,1004,Zona Leste,24.18
2024-06-23,1004,Zona Leste,22.5
2024-06-24,1004,Zona Leste,32.19
2024-06-25,1004,Zona Leste,20.41
2024-06-26,1004,Zona Leste,25.33
2024-06-27,1004,Zona Leste,41.11
2024-06-28,1004,Zona Leste,23.41
2024-01-01,1005,Zona Sul,27.24
2024-01-02,1005,Zona Sul,22.63
2024-01-03,1005,Zona Sul,22.94
2024-01-04,1005,Zona Sul,22.75
2024-01-05,1005,Zona Sul,28.7
2024-01-06,1005,Zona Sul,35.32
2024-01-07,1005,Zona Sul,33.52
2024-01-08,1005,Zona Sul,28.93
2024-01-09,1005,Zona Sul,21.88
2024-01-10,1005,Zona Sul,15.17
2024-01-11,1005,Zona Sul,30.48
2024-01-12,1005,Zona Sul,22.23
2024-01-13,1005,Zona Sul,25.87
2024-01-14,1005,Zona Sul,28.68
2024-01-15,1005,Zona Sul,24.06
2024-01-16,1005,Zona Sul,23.24
2024-01-17,1005,Zona Sul,26.66
2024-01-18,1005,Zona Sul,17.87
2024-01-19,1005,Zona Sul,31.73
2024-01-20,1005,Zona Sul,26.87
2024-01-21,1005,Zona Sul,18.5
2024-01-22,1005,Zona Sul,13.62
2024-01-23,1005,Zona Sul,20.61
2024-01-24,1005,Zona Sul,26.6
2024-01-25,1005,Zona Sul,26.06
2024-01-26,1005,Zona Sul,22.89
2024-01-27,1005,Zona Sul,20.35
2024-01-28,1005,Zona Sul,24.2
2024-01-29,1005,Zona Sul,25.87
2024-01-30,1005,Zona Sul,24.25
2024-01-31,1005,Zona Sul,28.92
2024-02-01,1005,Zona Sul,18.92
2024-02-02,1005,Zona Sul,14.65
2024-02-03,1005,Zona Sul,28.13
2024-02-04,1005,Zona Sul,26.32
2024-02-05,1005,Zona Sul,20.35
2024-02-06,1005,Zona Sul,23.67
2024-02-07,1005,Zona Sul,22.15
2024-02-08,1005,Zona Sul,26.15
2024-02-09,1005,Zona Sul,15.99
2024-02-10,1005,Zona Sul,21.1
2024-02-11,1005,Zona Sul,17.14
2024-02-12,1005,Zona Sul,23.78
2024-02-13,1005,Zona Sul,21.52
2024-02-14,1005,Zona Sul,27.48
2024-02-15,1005,Zona Sul,24.94
2024-02-16,1005,Zona Sul,27.04
2024-02-17,1005,Zona Sul,34.17
2024-02-18,1005,Zona Sul,24.92
2024-02-19,1005,Zona Sul,32.69
2024-02-20,1005,Zona Sul,19.81
2024-02-21,1005,Zona Sul,20.78
2024-02-22,1005,Zona Sul,26.74
2024-02-23,1005,Zona Sul,29.2
2024-02-24,1005,Zona Sul,24.68
2024-02-25,1005,Zona Sul,21.98
2024-02-26,1005,Zona Sul,25.52
2024-02-27,1005,Zona Sul,26.89
2024-02-28,1005,Zona Sul,31.96
2024-02-29,1005,Zona Sul,19.02
2024-03-01,1005,Zona Sul,28.38
2024-03-02,1005,Zona Sul,30.39
2024-03-03,1005,Zona Sul,26.51
2024-03-04,1005,Zona Sul,29.26
2024-03-05,1005,Zona Sul,29.31
2024-03-06,1005,Zona Sul,24.45
2024-03-07,1005,Zona Sul,28.2
2024-03-08,1005,Zona Sul,23.42
2024-03-09,1005,Zona Sul,19.75
2024-03-10,1005,Zona Sul,24.65
2024-03-11,1005,Zona Sul,25.48
2024-03-12,1005,Zona Sul,33.05
2024-03-13,1005,Zona Sul,16.01
2024-03-14,1005,Zona Sul,27.96
2024-03-15,1005,Zona Sul,29.51
2024-03-16,1005,Zona Sul,18.71
2024-03-17,1005,Zona Sul,26.62
2024-03-18,1005,Zona Sul,26.28
2024-03-19,1005,Zona Sul,32.6
2024-03-20,1005,Zona Sul,29.41
2024-03-21,1005,Zona Sul,26.35
2024-03-22,1005,Zona Sul,28.84
2024-03-23,1005,Zona Sul,27.8
2024-03-24,1005,Zona Sul,15.98
2024-03-25,1005,Zona Sul,21.01
2024-03-26,1005,Zona Sul,30.46
2024-03-27,1005,Zona Sul,17.69
2024-03-28,1005,Zona Sul,28.59
2024-03-29,1005,Zona Sul,32.0
2024-03-30,1005,Zona Sul,23.41
2024-03-31,1005,Zona Sul,21.47
2024-04-01,1005,Zona Sul,24.77
2024-04-02,1005,Zona Sul,23.56
2024-04-03,1005,Zona Sul,31.89
2024-04-04,1005,Zona Sul,27.85
2024-04-05,1005,Zona Sul,25.91
2024-04-06,1005,Zona Sul,21.94
2024-04-07,1005,Zona Sul,22.63
2024-04-08,1005,Zona Sul,11.4
2024-04-09,1005,Zona Sul,21.85
2024-04-10,1005,Zona Sul,24.2
2024-04-11,1005,Zona Sul,28.64
2024-04-12,1005,Zona Sul,24.41
2024-04-13,1005,Zona Sul,21.69
2024-04-14,1005,Zona Sul,25.25
2024-04-15,1005,Zona Sul,28.75
2024-04-16,1005,Zona Sul,28.13
2024-04-17,1005,Zona Sul,22.26
2024-04-18,1005,Zona Sul,33.94
2024-04-19,1005,Zona Sul,22.58
2024-04-20,1005,Zona Sul,18.23
2024-04-21,1005,Zona Sul,
2024-04-22,1005,Zona Sul,19.93
2024-04-23,1005,Zona Sul,18.05
2024-04-24,1005,Zona Sul,38.7
2024-04-25,1005,Zona Sul,32.5
2024-04-26,1005,Zona Sul,26.77
2024-04-27,1005,Zona Sul,26.8
2024-04-28,1005,Zona Sul,24.47
2024-04-29,1005,Zona Sul,22.05
2024-04-30,1005,Zona Sul,22.54
2024-05-01,1005,Zona Sul,27.23
2024-05-02,1005,Zona Sul,24.08
2024-05-03,1005,Zona Sul,27.01
2024-05-04,1005,Zona Sul,21.0
2024-05-05,1005,Zona Sul,22.82
2024-05-06,1005,Zona Sul,30.95
2024-05-07,1005,Zona Sul,28.83
2024-05-08,1005,Zona Sul,23.89
2024-05-09,1005,Zona Sul,23.0
2024-05-10,1005,Zona Sul,18.23
2024-05-11,1005,Zona Sul,27.18
2024-05-12,1005,Zona Sul,23.34
2024-05-13,1005,Zona Sul,28.53
2024-05-14,1005,Zona Sul,26.99
2024-05-15,1005,Zona Sul,22.97
2024-05-16,1005,Zona Sul,17.49
2024-05-17,1005,Zona Sul,25.89
2024-05-18,1005,Zona Sul,36.15
2024-05-19,1005,Zona Sul,24.45
2024-05-20,1005,Zona Sul,22.8
2024-05-21,1005,Zona Sul,30.23
2024-05-22,1005,Zona Sul,18.75
2024-05-23,1005,Zona Sul,27.03
2024-05-24,1005,Zona Sul,17.91
2024-05-25,1005,Zona Sul,24.15
2024-05-26,1005,Zona Sul,25.47
2024-05-27,1005,Zona Sul,27.6
2024-05-28,1005,Zona Sul,32.77
2024-05-29,1005,Zona Sul,27.25
2024-05-30,1005,Zona Sul,24.84
2024-05-31,1005,Zona Sul,32.08
2024-06-01,1005,Zona Sul,24.51
2024-06-02,1005,Zona Sul,29.92
2024-06-03,1005,Zona Sul,26.76
2024-06-04,1005,Zona Sul,22.14
2024-06-05,1005,Zona Sul,31.52
2024-06-06,1005,Zona Sul,21.15
2024-06-07,1005,Zona Sul,24.78
2024-06-08,1005,Zona Sul,20.88
2024-06-09,1005,Zona Sul,24.91
2024-06-10,1005,Zona Sul,22.68
2024-06-11,1005,Zona Sul,24.16
2024-06-12,1005,Zona Sul,21.11
2024-06-13,1005,Zona Sul,26.01
2024-06-14,1005,Zona Sul,20.73
2024-06-15,1005,Zona Sul,31.64
2024-06-16,1005,Zona Sul,28.29
2024-06-17,1005,Zona Sul,26.21
2024-06-18,1005,Zona Sul,29.44
2024-06-19,1005,Zona Sul,25.18
2024-06-20,1005,Zona Sul,30.96
2024-06-21,1005,Zona Sul,20.66
2024-06-22,1005,Zona Sul,
2024-06-23,1005,Zona Sul,31.16
2024-06-24,1005,Zona Sul,28.5
2024-06-25,1005,Zona Sul,21.44
2024-06-26,1005,Zona Sul,25.72
2024-06-27,1005,Zona Sul,18.44
2024-06-28,1005,Zona Sul,28.39
2024-01-01,1006,Zona Norte,23.88
2024-01-02,1006,Zona Norte,14.99
2024-01-03,1006,Zona Norte,33.27
2024-01-04,1006,Zona Norte,19.87
2024-01-05,1006,Zona Norte,18.53
2024-01-06,1006,Zona Norte,21.68
2024-01-07,1006,Zona Norte,29.82
2024-01-08,1006,Zona Norte,15.77
2024-01-09,1006,Zona Norte,19.76
2024-01-10,1006,Zona Norte,28.23
2024-01-11,1006,Zona Norte,24.48
2024-01-12,1006,Zona Norte,24.87
2024-01-13,1006,Zona Norte,31.94
2024-01-14,1006,Zona Norte,20.6
2024-01-15,1006,Zona Norte,20.66
2024-01-16,1006,Zona Norte,25.58
2024-01-17,1006,Zona Norte,21.74
2024-01-18,1006,Zona Norte,19.53
2024-01-19,1006,Zona Norte,27.81
2024-01-20,1006,Zona Norte,25.65
2024-01-21,1006,Zona Norte,24.48
2024-01-22,1006,Zona Norte,30.7
2024-01-23,1006,Zona Norte,23.88
2024-01-24,1006,Zona Norte,20.26
2024-01-25,1006,Zona Norte,15.92
2024-01-26,1006,Zona Norte,14.62
2024-01-27,1006,Zona Norte,24.83
2024-01-28,1006,Zona Norte,20.68
2024-01-29,1006,Zona Norte,25.27
2024-01-30,1006,Zona Norte,21.07
2024-01-31,1006,Zona Norte,23.22
2024-02-01,1006,Zona Norte,31.68
2024-02-02,1006,Zona Norte,26.92
2024-02-03,1006,Zona Norte,30.21
2024-02-04,1006,Zona Norte,23.98
2024-02-05,1006,Zona Norte,15.49
2024-02-06,1006,Zona Norte,24.15
2024-02-07,1006,Zona Norte,36.44
2024-02-08,1006,Zona Norte,24.75
2024-02-09,1006,Zona Norte,27.77
2024-02-10,1006,Zona Norte,27.22
2024-02-11,1006,Zona Norte,21.87
2024-02-12,1006,Zona Norte,18.89
2024-02-13,1006,Zona Norte,24.59
2024-02-14,1006,Zona Norte,29.72
2024-02-15,1006,Zona Norte,22.88
2024-02-16,1006,Zona Norte,25.61
2024-02-17,1006,Zona Norte,25.53
2024-02-18,1006,Zona Norte,27.85
2024-02-19,1006,Zona Norte,35.51
2024-02-20,1006,Zona Norte,25.43
2024-02-21,1006,Zona Norte,22.76
2024-02-22,1006,Zona Norte,24.58
2024-02-23,1006,Zona Norte,23.33
2024-02-24,1006,Zona Norte,28.51
2024-02-25,1006,Zona Norte,21.43
2024-02-26,1006,Zona Norte,27.08
2024-02-27,1006,Zona Norte,26.11
2024-02-28,1006,Zona Norte,17.38
2024-02-29,1006,Zona Norte,25.39
2024-03-01,1006,Zona Norte,16.64
2024-03-02,1006,Zona Norte,31.17
2024-03-03,1006,Zona Norte,32.42
2024-03-04,1006,Zona Norte,27.01
2024-03-05,1006,Zona Norte,21.32
2024-03-06,1006,Zona Norte,25.51
2024-03-07,1006,Zona Norte,17.92
2024-03-08,1006,Zona Norte,25.22
2024-03-09,1006,Zona Norte,29.09
2024-03-10,1006,Zona Norte,22.61
2024-03-11,1006,Zona Norte,21.45
2024-03-12,1006,Zona Norte,30.67
2024-03-13,1006,Zona Norte,15.65
2024-03-14,1006,Zona Norte,27.97
2024-03-15,1006,Zona Norte,24.41
2024-03-16,1006,Zona Norte,33.42
2024-03-17,1006,Zona Norte,27.84
2024-03-18,1006,Zona Norte,26.1
2024-03-19,1006,Zona Norte,22.09
2024-03-20,1006,Zona Norte,19.43
2024-03-21,1006,Zona Norte,21.77
2024-03-22,1006,Zona Norte,23.8
2024-03-23,1006,Zona Norte,22.61
2024-03-24,1006,Zona Norte,35.78
2024-03-25,1006,Zona Norte,26.52
2024-03-26,1006,Zona Norte,27.61
2024-03-27,1006,Zona Norte,21.42
2024-03-28,1006,Zona Norte,18.5
2024-03-29,1006,Zona Norte,20.05
2024-03-30,1006,Zona Norte,19.39
2024-03-31,1006,Zona Norte,15.23
2024-04-01,1006,Zona Norte,23.57
2024-04-02,1006,Zona Norte,22.85
2024-04-03,1006,Zona Norte,32.14
2024-04-04,1006,Zona Norte,26.76
2024-04-05,1006,Zona Norte,29.85
2024-04-06,1006,Zona Norte,30.24
2024-04-07,1006,Zona Norte,28.26
2024-04-08,1006,Zona Norte,28.93
2024-04-09,1006,Zona Norte,24.43
2024-04-10,1006,Zona Norte,23.01
2024-04-11,1006,Zona Norte,27.74
2024-04-12,1006,Zona Norte,36.17
2024-04-13,1006,Zona Norte,23.04
2024-04-14,1006,Zona Norte,22.25
2024-04-15,1006,Zona Norte,24.01
2024-04-16,1006,Zona Norte,27.11
2024-04-17,1006,Zona Norte,26.33
2024-04-18,1006,Zona Norte,28.08
2024-04-19,1006,Zona Norte,28.37
2024-04-20,1006,Zona Norte,32.46
2024-04-21,1006,Zona Norte,29.21
2024-04-22,1006,Zona Norte,22.01
2024-04-23,1006,Zona Norte,29.81
2024-04-24,1006,Zona Norte,32.37
2024-04-25,1006,Zona Norte,24.08
2024-04-26,1006,Zona Norte,29.87
2024-04-27,1006,Zona Norte,20.33
2024-04-28,1006,Zona Norte,17.53
2024-04-29,1006,Zona Norte,31.82
2024-04-30,1006,Zona Norte,21.99
2024-05-01,1006,Zona Norte,27.69
2024-05-02,1006,Zona Norte,25.77
2024-05-03,1006,Zona Norte,26.86
2024-05-04,1006,Zona Norte,24.64
2024-05-05,1006,Zona Norte,25.36
2024-05-06,1006,Zona Norte,27.5
2024-05-07,1006,Zona Norte,31.87
2024-05-08,1006,Zona Norte,19.81
2024-05-09,1006,Zona Norte,27.69
2024-05-10,1006,Zona Norte,17.07
2024-05-11,1006,Zona Norte,25.42
2024-05-12,1006,Zona Norte,23.62
2024-05-13,1006,Zona Norte,24.05
2024-05-14,1006,Zona Norte,28.45
2024-05-15,1006,Zona Norte,23.35
2024-05-16,1006,Zona Norte,21.16
2024-05-17,1006,Zona Norte,22.05
2024-05-18,1006,Zona Norte,24.37
2024-05-19,1006,Zona Norte,26.8
2024-05-20,1006,Zona Norte,27.75
2024-05-21,1006,Zona Norte,21.63
2024-05-22,1006,Zona Norte,31.4
2024-05-23,1006,Zona Norte,28.61
2024-05-24,1006,Zona Norte,25.93
2024-05-25,1006,Zona Norte,14.4
2024-05-26,1006,Zona Norte,25.65
2024-05-27,1006,Zona Norte,29.49
2024-05-28,1006,Zona Norte,11.69
2024-05-29,1006,Zona Norte,20.39
2024-05-30,1006,Zona Norte,23.5
2024-05-31,1006,Zona Norte,23.14
2024-06-01,1006,Zona Norte,15.43
2024-06-02,1006,Zona Norte,27.33
2024-06-03,1006,Zona Norte,24.44
2024-06-04,1006,Zona Norte,32.16
2024-06-05,1006,Zona Norte,19.68
2024-06-06,1006,Zona Norte,17.82
2024-06-07,1006,Zona Norte,31.55
2024-06-08,1006,Zona Norte,28.73
2024-06-09,1006,Zona Norte,24.11
2024-06-10,1006,Zona Norte,24.88
2024-06-11,1006,Zona Norte,18.97
2024-06-12,1006,Zona Norte,29.99
2024-06-13,1006,Zona Norte,30.28
2024-06-14,1006,Zona Norte,26.69
2024-06-15,1006,Zona Norte,21.19
2024-06-16,1006,Zona Norte,32.93
2024-06-17,1006,Zona Norte,23.68
2024-06-18,1006,Zona Norte,37.34
2024-06-19,1006,Zona Norte,22.69
2024-06-20,1006,Zona Norte,27.49
2024-06-21,1006,Zona Norte,38.08
2024-06-22,1006,Zona Norte,12.62
2024-06-23,1006,Zona Norte,30.31
2024-06-24,1006,Zona Norte,23.19
2024-06-25,1006,Zona Norte,21.42
2024-06-26,1006,Zona Norte,25.14
2024-06-27,1006,Zona Norte,24.17
2024-06-28,1006,Zona Norte,16.5
2024-01-01,1007,Centro,29.56
2024-01-02,1007,Centro,22.99
2024-01-03,1007,Centro,25.12
2024-01-04,1007,Centro,21.4
2024-01-05,1007,Centro,20.19
2024-01-06,1007,Centro,25.76
2024-01-07,1007,Centro,23.9
2024-01-08,1007,Centro,15.7
2024-01-09,1007,Centro,19.79
2024-01-10,1007,Centro,14.02
2024-01-11,1007,Centro,29.49
2024-01-12,1007,Centro,30.71
2024-01-13,1007,Centro,28.25
2024-01-14,1007,Centro,34.25
2024-01-15,1007,Centro,29.07
2024-01-16,1007,Centro,29.23
2024-01-17,1007,Centro,26.74
2024-01-18,1007,Centro,21.06
2024-01-19,1007,Centro,25.77
2024-01-20,1007,Centro,21.23
2024-01-21,1007,Centro,31.39
2024-01-22,1007,Centro,21.53
2024-01-23,1007,Centro,31.22
2024-01-24,1007,Centro,37.97
2024-01-25,1007,Centro,28.91
2024-01-26,1007,Centro,19.49
2024-01-27,1007,Centro,19.47
2024-01-28,1007,Centro,14.76
2024-01-29,1007,Centro,19.08
2024-01-30,1007,Centro,26.15
2024-01-31,1007,Centro,28.64
2024-02-01,1007,Centro,28.56
2024-02-02,1007,Centro,24.88
2024-02-03,1007,Centro,22.96
2024-02-04,1007,Centro,21.4
2024-02-05,1007,Centro,23.16
2024-02-06,1007,Centro,23.71
2024-02-07,1007,Centro,22.9
2024-02-08,1007,Centro,29.46
2024-02-09,1007,Centro,26.07
2024-02-10,1007,Centro,23.93
2024-02-11,1007,Centro,29.76
2024-02-12,1007,Centro,24.2
2024-02-13,1007,Centro,28.12
2024-02-14,1007,Centro,24.11
2024-02-15,1007,Centro,22.47
2024-02-16,1007,Centro,30.95
2024-02-17,1007,Centro,19.99
2024-02-18,1007,Centro,12.08
2024-02-19,1007,Centro,22.77
2024-02-20,1007,Centro,23.81
2024-02-21,1007,Centro,28.78
2024-02-22,1007,Centro,21.99
2024-02-23,1007,Centro,25.01
2024-02-24,1007,Centro,23.36
2024-02-25,1007,Centro,21.52
2024-02-26,1007,Centro,18.67
2024-02-27,1007,Centro,31.95
2024-02-28,1007,Centro,18.51
2024-02-29,1007,Centro,31.14
2024-03-01,1007,Centro,18.59
2024-03-02,1007,Centro,17.31
2024-03-03,1007,Centro,19.72
2024-03-04,1007,Centro,25.31
2024-03-05,1007,Centro,22.1
2024-03-06,1007,Centro,23.9
2024-03-07,1007,Centro,32.34
2024-03-08,1007,Centro,22.92
2024-03-09,1007,Centro,26.73
2024-03-10,1007,Centro,24.9
2024-03-11,1007,Centro,14.49
2024-03-12,1007,Centro,30.86
2024-03-13,1007,Centro,27.91
2024-03-14,1007,Centro,24.56
2024-03-15,1007,Centro,19.57
2024-03-16,1007,Centro,26.2
2024-03-17,1007,Centro,19.67
2024-03-18,1007,Centro,18.82
2024-03-19,1007,Centro,30.36
2024-03-20,1007,Centro,32.94
2024-03-21,1007,Centro,31.43
2024-03-22,1007,Centro,22.89
2024-03-23,1007,Centro,26.05
2024-03-24,1007,Centro,25.46
2024-03-25,1007,Centro,20.03
2024-03-26,1007,Centro,27.93
2024-03-27,1007,Centro,34.57
2024-03-28,1007,Centro,21.1
2024-03-29,1007,Centro,18.54
2024-03-30,1007,Centro,17.49
2024-03-31,1007,Centro,19.68
2024-04-01,1007,Centro,25.49
2024-04-02,1007,Centro,26.13
2024-04-03,1007,Centro,29.95
2024-04-04,1007,Centro,25.15
2024-04-05,1007,Centro,25.17
2024-04-06,1007,Centro,18.14
2024-04-07,1007,Centro,27.35
2024-04-08,1007,Centro,26.91
2024-04-09,1007,Centro,28.12
2024-04-10,1007,Centro,25.53
2024-04-11,1007,Centro,33.06
2024-04-12,1007,Centro,23.96
2024-04-13,1007,Centro,20.76
2024-04-14,1007,Centro,26.53
2024-04-15,1007,Centro,19.01
2024-04-16,1007,Centro,25.46
2024-04-17,1007,Centro,28.98
2024-04-18,1007,Centro,31.12
2024-04-19,1007,Centro,28.07
2024-04-20,1007,Centro,28.17
2024-04-21,1007,Centro,20.24
2024-04-22,1007,Centro,27.53
2024-04-23,1007,Centro,27.48
2024-04-24,1007,Centro,33.12
2024-04-25,1007,Centro,28.48
2024-04-26,1007,Centro,25.89
2024-04-27,1007,Centro,22.75
2024-04-28,1007,Centro,29.69
2024-04-29,1007,Centro,29.0
2024-04-30,1007,Centro,23.49
2024-05-01,1007,Centro,26.96
2024-05-02,1007,Centro,28.24
2024-05-03,1007,Centro,14.55
2024-05-04,1007,Centro,32.11
2024-05-05,1007,Centro,28.53
2024-05-06,1007,Centro,29.46
2024-05-07,1007,Centro,30.43
2024-05-08,1007,Centro,31.24
2024-05-09,1007,Centro,25.73
2024-05-10,1007,Centro,29.14
2024-05-11,1007,Centro,24.1
2024-05-12,1007,Centro,16.44
2024-05-13,1007,Centro,25.0
2024-05-14,1007,Centro,19.69
2024-05-15,1007,Centro,23.22
2024-05-16,1007,Centro,22.18
2024-05-17,1007,Centro,28.95
2024-05-18,1007,Centro,30.24
2024-05-19,1007,Centro,21.55
2024-05-20,1007,Centro,33.01
2024-05-21,1007,Centro,24.4
2024-05-22,1007,Centro,27.27
2024-05-23,1007,Centro,32.06
2024-05-24,1007,Centro,31.28
2024-05-25,1007,Centro,27.77
2024-05-26,1007,Centro,20.53
2024-05-27,1007,Centro,21.73
2024-05-28,1007,Centro,22.22
2024-05-29,1007,Centro,27.72
2024-05-30,1007,Centro,32.68
2024-05-31,1007,Centro,29.96
2024-06-01,1007,Centro,27.17
2024-06-02,1007,Centro,21.85
2024-06-03,1007,Centro,33.27
2024-06-04,1007,Centro,17.98
2024-06-05,1007,Centro,25.18
2024-06-06,1007,Centro,27.13
2024-06-07,1007,Centro,26.45
2024-06-08,1007,Centro,23.41
2024-06-09,1007,Centro,26.32
2024-06-10,1007,Centro,25.46
2024-06-11,1007,Centro,22.74
2024-06-12,1007,Centro,26.32
2024-06-13,1007,Centro,25.59
2024-06-14,1007,Centro,20.13
2024-06-15,1007,Centro,20.64
2024-06-16,1007,Centro,21.15
2024-06-17,1007,Centro,22.05
2024-06-18,1007,Centro,21.55
2024-06-19,1007,Centro,33.23
2024-06-20,1007,Centro,18.03
2024-06-21,1007,Centro,31.19
2024-06-22,1007,Centro,25.79
2024-06-23,1007,Centro,23.92
2024-06-24,1007,Centro,26.82
2024-06-25,1007,Centro,30.71
2024-06-26,1007,Centro,29.07
2024-06-27,1007,Centro,22.59
2024-06-28,1007,Centro,30.6
2024-01-01,1008,Zona Leste,31.1
2024-01-02,1008,Zona Leste,24.43
2024-01-03,1008,Zona Leste,29.06
2024-01-04,1008,Zona Leste,31.44
2024-01-05,1008,Zona Leste,19.61
2024-01-06,1008,Zona Leste,28.44
2024-01-07,1008,Zona Leste,18.99
2024-01-08,1008,Zona Leste,27.44
2024-01-09,1008,Zona Leste,18.93
2024-01-10,1008,Zona Leste,15.46
2024-01-11,1008,Zona Leste,29.53
2024-01-12,1008,Zona Leste,33.03
2024-01-13,1008,Zona Leste,22.25
2024-01-14,1008,Zona Leste,26.47
2024-01-15,1008,Zona Leste,23.59
2024-01-16,1008,Zona Leste,18.31
2024-01-17,1008,Zona Leste,25.1
2024-01-18,1008,Zona Leste,25.67
2024-01-19,1008,Zona Leste,25.3
2024-01-20,1008,Zona Leste,22.78
2024-01-21,1008,Zona Leste,12.97
2024-01-22,1008,Zona Leste,21.85
2024-01-23,1008,Zona Leste,23.9
2024-01-24,1008,Zona Leste,32.55
2024-01-25,1008,Zona Leste,26.79
2024-01-26,1008,Zona Leste,29.54
2024-01-27,1008,Zona Leste,20.62
2024-01-28,1008,Zona Leste,18.81
2024-01-29,1008,Zona Leste,21.24
2024-01-30,1008,Zona Leste,37.8
2024-01-31,1008,Zona Leste,20.94
2024-02-01,1008,Zona Leste,28.67
2024-02-02,1008,Zona Leste,32.04
2024-02-03,1008,Zona Leste,27.38
2024-02-04,1008,Zona Leste,29.18
2024-02-05,1008,Zona Leste,24.38
2024-02-06,1008,Zona Leste,23.11
2024-02-07,1008,Zona Leste,26.44
2024-02-08,1008,Zona Leste,24.09
2024-02-09,1008,Zona Leste,17.39
2024-02-10,1008,Zona Leste,26.27
2024-02-11,1008,Zona Leste,19.44
2024-02-12,1008,Zona Leste,22.26
2024-02-13,1008,Zona Leste,26.58
2024-02-14,1008,Zona Leste,25.21
2024-02-15,1008,Zona Leste,30.31
2024-02-16,1008,Zona Leste,23.28
2024-02-17,1008,Zona Leste,25.66
2024-02-18,1008,Zona Leste,11.5
2024-02-19,1008,Zona Leste,20.9
2024-02-20,1008,Zona Leste,21.61
2024-02-21,1008,Zona Leste,26.58
2024-02-22,1008,Zona Leste,22.6
2024-02-23,1008,Zona Leste,15.77
2024-02-24,1008,Zona Leste,33.11
2024-02-25,1008,Zona Leste,24.01
2024-02-26,1008,Zona Leste,23.07
2024-02-27,1008,Zona Leste,18.82
2024-02-28,1008,Zona Leste,28.05
2024-02-29,1008,Zona Leste,14.18
2024-03-01,1008,Zona Leste,23.16
2024-03-02,1008,Zona Leste,28.95
2024-03-03,1008,Zona Leste,26.49
2024-03-04,1008,Zona Leste,18.34
2024-03-05,1008,Zona Leste,25.21
2024-03-06,1008,Zona Leste,30.44
2024-03-07,1008,Zona Leste,24.83
2024-03-08,1008,Zona Leste,29.46
2024-03-09,1008,Zona Leste,19.21
2024-03-10,1008,Zona Leste,21.88
2024-03-11,1008,Zona Leste,19.16
2024-03-12,1008,Zona Leste,30.71
2024-03-13,1008,Zona Leste,22.98
2024-03-14,1008,Zona Leste,25.15
2024-03-15,1008,Zona Leste,19.9
2024-03-16,1008,Zona Leste,24.84
2024-03-17,1008,Zona Leste,24.87
2024-03-18,1008,Zona Leste,29.16
2024-03-19,1008,Zona Leste,27.31
2024-03-20,1008,Zona Leste,18.59
2024-03-21,1008,Zona Leste,25.56
2024-03-22,1008,Zona Leste,40.0
2024-03-23,1008,Zona Leste,28.33
2024-03-24,1008,Zona Leste,18.65
2024-03-25,1008,Zona Leste,28.76
2024-03-26,1008,Zona Leste,23.48
2024-03-27,1008,Zona Leste,21.29
2024-03-28,1008,Zona Leste,23.48
2024-03-29,1008,Zona Leste,20.46
2024-03-30,1008,Zona Leste,27.28
2024-03-31,1008,Zona Leste,28.6
2024-04-01,1008,Zona Leste,21.28
2024-04-02,1008,Zona Leste,16.89
2024-04-03,1008,Zona Leste,37.54
2024-04-04,1008,Zona Leste,19.84
2024-04-05,1008,Zona Leste,18.36
2024-04-06,1008,Zona Leste,25.06
2024-04-07,1008,Zona Leste,29.28
2024-04-08,1008,Zona Leste,27.23
2024-04-09,1008,Zona Leste,26.29
2024-04-10,1008,Zona Leste,26.55
2024-04-11,1008,Zona Leste,31.17
2024-04-12,1008,Zona Leste,17.53
2024-04-13,1008,Zona Leste,27.35
2024-04-14,1008,Zona Leste,23.72
2024-04-15,1008,Zona Leste,22.92
2024-04-16,1008,Zona Leste,22.58
2024-04-17,1008,Zona Leste,13.91
2024-04-18,1008,Zona Leste,17.67
2024-04-19,1008,Zona Leste,25.78
2024-04-20,1008,Zona Leste,25.92
2024-04-21,1008,Zona Leste,23.21
2024-04-22,1008,Zona Leste,22.15
2024-04-23,1008,Zona Leste,22.13
2024-04-24,1008,Zona Leste,25.07
2024-04-25,1008,Zona Leste,32.29
2024-04-26,1008,Zona Leste,26.68
2024-04-27,1008,Zona Leste,29.48
2024-04-28,1008,Zona Leste,30.59
2024-04-29,1008,Zona Leste,26.74
2024-04-30,1008,Zona Leste,25.18
2024-05-01,1008,Zona Leste,27.85
